# Minecraft launcher log started at 2026-03-27 23:53:41
# Profile: A&A S4 Test 


[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "bookshelf-neoforge-1.21.1-21.1.81.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "carryon-neoforge-1.21.1-2.2.4.4.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "chat_heads-0.15.0-neoforge-1.21.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "chipped-neoforge-1.21.1-4.0.2.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "Clumps-neoforge-1.21.1-19.0.0.1.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "Controlling-neoforge-1.21.1-19.0.5.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "copperagebackport-neoforge-1.21.1-0.1.4.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "copycats-3.0.4+mc.1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "coroutil-neoforge-1.21.0-1.3.8.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "corpse-neoforge-1.21.1-1.1.13.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "corpsecurioscompat-1.21.1-NeoForge-3.1.3.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "cosmeticarmorreworked-1.21.1-v1-neoforge.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "cosmeticcorpsecompat-1.21.1-NeoForge--1.0.0.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "craftingtweaks-neoforge-1.21.1-21.1.7.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "Create Encased-1.21.1-1.8-ht2.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-1.21.1-6.0.9.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-access-denied-0.0.4-mc1.21.1-c6.0.6.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-confectionery1.21.1_v1.1.2.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-dragons-plus-1.8.7.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-enchantment-industry-2.3.0.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create-shufflefilter-2.0.1-neo.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_connected-1.1.13-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_factory_logistics-1.21.1-1.4.9.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_pattern_schematics-2.0.10.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_trimmed.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "create_vibrant_vaults-0.3.2.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createadditionallogistics-1.21.1-1.4.5.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createbetterfps-1.21.1-1.1.3.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createcobblestone-1.4.9+neoforge-1.21.1-130.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createdeco-2.1.2-1.21.1-neo.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createenchantablemachinery-3.6.0+mc1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "CreateEntityControl-0.3.8.4-6.0.x-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createliquidfuel-2.1.1-1.21.1.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
[23:53:48] [main] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/INFO]: Found mod file "createmetalogistics-1.21.1-0.4.6.jar" [locator: {mods folder locator at C:\Users\Kruth\AppData\Roaming\ModrinthApp\profiles\A&A S4 Test\mods}, reader: mod manifest]
